geohash,hour_temp,geohash_hour_demand_mean
264,2,0.0051388958203817
264,3,0.0104246096642002
264,4,0.0084476877079278
264,6,0.0019445369575752
264,9,0.007553489021512034
265,22,0.0052573850339946
265,23,0.0027781241716006
266,0,0.023364894641606314
266,1,0.038997371544274184
266,2,0.01600802802976924
266,3,0.04677507052734255
266,4,0.04900458629297455
266,5,0.06162023723699428
266,6,0.019669763595200226
266,7,0.0338506410337826
266,8,0.021475661957377126
266,9,0.0181989100645307
266,10,0.0077249268951097745
266,11,0.0202716554429149
266,12,0.025359608018212475
266,13,0.018448385662389603
266,14,0.01542014576472835
266,16,0.0063090867521937
266,20,0.0094516190081421
266,21,0.021403596386255025
266,22,0.04635400962937075
266,23,0.050872113707180124
267,0,0.05372483476798101
267,1,0.06153462592128293
267,2,0.06079345215817324
267,3,0.10093605108539118
267,4,0.08032444977456454
267,5,0.0778165100336549
267,6,0.08120251890439326
267,7,0.076238325442648
267,8,0.07624806747998356
267,9,0.08260725690732715
267,10,0.07922197858888082
267,11,0.07055179420544791
267,12,0.0727688573423665
267,13,0.06523047234960565
267,14,0.04033612918310527
267,15,0.016763585489649725
267,16,0.008792289917482625
267,17,0.011644299545749975
267,19,0.00861201629418155
267,20,0.013533159797347327
267,21,0.0413488709719927
267,22,0.07637432633901182
267,23,0.10666678534062818
268,0,0.16587030907324973
268,1,0.16449366609726357
268,2,0.15374400900961055
268,3,0.17160696484475985
268,4,0.12966822073417703
268,5,0.11442521166759675
268,6,0.16021671334338278
268,7,0.14335036685764627
268,8,0.12135114839492565
268,9,0.11888099126605135
268,10,0.1120737893041215
268,11,0.10387222612459712
268,12,0.08493087934532623
268,13,0.08662605837419973
268,14,0.06926686932213932
268,15,0.042911498172753804
268,16,0.032356682232566325
268,17,0.009713526461531001
268,18,0.02928167945689635
268,19,0.016320883672975052
268,20,0.04688277210284865
268,21,0.10152462854010766
268,22,0.20798524189667436
268,23,0.25469981296790106
269,0,0.12071995466178292
269,1,0.09498071115325221
269,2,0.11553894489098653
269,3,0.13609847690388713
269,4,0.09683048593002873
269,5,0.10202406342930728
269,6,0.14536603015601196
269,7,0.1334531577154825
269,8,0.09452590933240047
269,9,0.1040083578288461
269,10,0.060663916514920375
269,11,0.06105081521507452
269,12,0.07368164874100838
269,13,0.05796410374485345
269,14,0.06365685265693755
269,15,0.03700656003055695
269,16,0.0247831096691693
269,17,0.00163393682879945
269,18,0.00326261062830345
269,19,0.0143651722675924
269,20,0.0556960045789645
269,21,0.09135330343695233
269,22,0.14674366500056327
269,23,0.1657893069995126
270,0,0.38735759711202755
270,1,0.4400998236793058
270,2,0.3779155240546418
270,3,0.41359517653936395
270,4,0.5561519772349025
270,5,0.7124980345610492
270,6,0.7864476824660982
270,7,0.8949676009994053
270,8,0.9748695817157932
270,9,0.992393228467674
270,10,1.0
270,11,1.0
270,12,1.0
270,13,1.0
270,14,0.9158864354231935
270,15,0.4716371582366789
270,16,0.2900818208090119
270,17,0.15739761102555566
270,18,0.10297682937020852
270,19,0.0625776972935974
270,20,0.0731842952230375
270,21,0.11700819784322616
270,22,0.2588966320112259
270,23,0.3858937480778909
271,0,0.11720800277422161
271,1,0.13949078818775948
271,2,0.11305076527778368
271,3,0.10634553443659138
271,4,0.09791337619303275
271,5,0.12657018672113493
271,6,0.1363460201091512
271,7,0.13863158659986122
271,8,0.1431451864169984
271,9,0.15915333970346884
271,10,0.15752516222842125
271,11,0.158269763177655
271,12,0.1750402114262615
271,13,0.20244839643536536
271,14,0.1563954570749763
271,15,0.08227886058012315
271,16,0.04452651985680555
271,17,0.028576982947205426
271,18,0.018647824401292278
271,19,0.01096177202748725
271,20,0.015466010243975599
271,21,0.0673021505113349
271,22,0.13680158982325932
271,23,0.1610663791941651
272,0,0.10566260111806879
272,1,0.12098342552787551
272,2,0.13148262676668745
272,3,0.1684433507689509
272,4,0.1528346129051753
272,5,0.13764655985023574
272,6,0.16876589610638876
272,7,0.11583872287456735
272,8,0.09735376249943285
272,9,0.10314954390236597
272,10,0.09099190162573972
272,11,0.10180502844026144
272,12,0.07819643392545708
272,13,0.06208062990456455
272,14,0.05298616404352058
272,15,0.033988928642185175
272,16,0.018554810183905476
272,17,0.011792367420463825
272,18,0.025108389569150572
272,19,0.0180554239168567
272,20,0.051060182817668075
272,21,0.11957379183025368
272,22,0.16765576197051593
272,23,0.12922897634181152
273,0,0.0959160216547213
273,1,0.08888228858625413
273,2,0.07712697421090438
273,3,0.09032614041033953
273,4,0.09656046004447433
273,5,0.08693137755298866
273,6,0.099624499281877
273,7,0.08049238902486827
273,8,0.0661986421133168
273,9,0.06644337858505592
273,10,0.08551810824982208
273,11,0.044918373305434876
273,12,0.060516283384793354
273,13,0.047737961564424294
273,14,0.039880309554005525
273,15,0.04212431614896945
273,16,0.026550240338761622
273,17,0.010554462705423701
273,18,0.0065630847394309
273,19,0.0075358189515723
273,20,0.023727242010965724
273,21,0.06595437405555274
273,22,0.12622629330705945
273,23,0.14256636451933988
274,0,0.035716096491184304
274,1,0.042605774239596515
274,2,0.03238929763618606
274,3,0.0156007296226256
274,4,0.020829826853076022
274,5,0.0290628097983264
274,6,0.03820815954881733
274,7,0.03592717451356553
274,8,0.03484153118073832
274,9,0.031469305454828476
274,10,0.0252495374726901
274,11,0.0196557475230743
274,12,0.03099113586174255
274,13,0.03373169120711332
274,14,0.021833177112056977
274,15,0.02293564889342457
274,16,0.00891693256757425
274,17,0.0090332020241748
274,18,0.0102499073554354
274,19,0.0069556924158492
274,21,0.022500974794322552
274,22,0.04641275632112012
274,23,0.05704619621626855
275,0,0.17969030531215963
275,1,0.20634509337933726
275,2,0.16540979849168752
275,3,0.17678512116120784
275,4,0.20933354682178068
275,5,0.2417358716354321
275,6,0.263727915581744
275,7,0.3398164926707332
275,8,0.34586394565475337
275,9,0.32424097000487545
275,10,0.33896914285199853
275,11,0.3511273108737063
275,12,0.33021274853684557
275,13,0.293225947104256
275,14,0.22950171206580391
275,15,0.1553181610370836
275,16,0.11360119286551461
275,17,0.07301074035853254
275,18,0.050466196447495996
275,19,0.0356988302360501
275,20,0.036510665594408576
275,21,0.07203850071165008
275,22,0.12716852439684467
275,23,0.21393789309349784
276,0,0.03170483156919035
276,1,0.03435255761524891
276,2,0.0315695561161337
276,3,0.028761482372903074
276,4,0.0188236196587927
276,5,0.015975436015801925
276,6,0.01006793881675545
276,7,0.01745189696175415
276,8,0.00823166174310745
276,9,0.01836075775820835
276,10,0.020021075433347125
276,11,0.022694735306593824
276,12,0.020866716395911474
276,13,0.008638873759577649
276,14,0.0060404473827792
276,15,0.00310813783828
276,19,0.0025182002370825
276,20,0.0009689079192462
276,21,0.0291132440798454
276,22,0.03391478276982518
276,23,0.04314161749784293
277,0,0.01653442819135735
277,1,0.016388171148558756
277,2,0.01628732356482508
277,3,0.01943127691832795
277,4,0.012283538731318667
277,5,0.029848693912486825
277,6,0.014233499949411367
277,7,0.027648390282380336
277,8,0.019764284530309324
277,9,0.018480283764862025
277,10,0.010391454407989501
277,11,0.011414630682701949
277,12,0.004008960658934766
277,13,0.012240220469637969
277,14,0.0040060290379004
277,15,0.0017595369758702
277,20,0.0035314286072355
277,21,0.015622090984303874
277,22,0.019235715804171674
277,23,0.030246150412963024
278,0,0.0021991457358311
279,0,0.0045822970036373
279,1,0.004326227621288642
279,2,0.0070594185490042
279,3,0.020325058943552375
279,4,0.01825018784504635
279,5,0.0088175067237675
279,6,0.00182048037979685
279,7,0.008997726450169366
279,8,0.010152845168525552
279,9,0.0103501784540282
279,10,0.0018981781972325
279,11,0.0051966497917367
279,20,0.0006635338973779
279,21,0.0031038281599784
279,22,0.0030925833673705
279,23,0.011729043904362699
280,3,0.0012644332501157
281,0,0.1304776245712336
281,1,0.14409004932150576
281,2,0.12649392253495492
281,3,0.14853480392525886
281,4,0.11974238585068364
281,5,0.10703551186746102
281,6,0.11896883487028058
281,7,0.09943711783763505
281,8,0.1136579273144437
281,9,0.10957483427860468
281,10,0.12551134975463668
281,11,0.1060700367524966
281,12,0.08498330095678328
281,13,0.09612172201524913
281,14,0.0456913385344899
281,15,0.04230575349816223
281,16,0.0137393485650441
281,17,0.02378279969890125
281,18,0.003965445994324863
281,19,0.01550741250494665
281,20,0.0274774318859971
281,21,0.10731403444126522
281,22,0.1671567510408618
281,23,0.15861127148507265
282,0,0.09991129383422365
282,1,0.11559337116604633
282,2,0.10645072897815541
282,3,0.0844553156093809
282,4,0.08043051339325352
282,5,0.0673712690507204
282,6,0.06562635368820477
282,7,0.07067330949262088
282,8,0.05485678098680322
282,9,0.04181972210935315
282,10,0.04863011955693002
282,11,0.052547666523119575
282,12,0.04073486444595097
282,13,0.03438066570764978
282,14,0.0369645911516189
282,15,0.021764265881162752
282,16,0.009963106122652225
282,17,0.011941999420980967
282,18,0.0064737482932152495
282,19,0.013915566914676132
282,20,0.03762450216823347
282,21,0.0944562846773214
282,22,0.12295774554828004
282,23,0.1416443171625614
283,0,0.06407762883178911
283,1,0.06760729532308064
283,2,0.05782623049739655
283,3,0.0552908296322892
283,4,0.05459479936001617
283,5,0.06774851359325154
283,6,0.05990170160832348
283,7,0.0602172416224587
283,8,0.0547692667041611
283,9,0.08059349992920259
283,10,0.05877445147607757
283,11,0.030049982295198775
283,12,0.016902074071033127
283,13,0.0436064259294849
283,14,0.021604845626948425
283,15,0.027554604361052726
283,16,0.008122454795559368
283,17,0.010765353620934549
283,18,0.0026215024805993498
283,19,0.0108562579771864
283,20,0.01127046877797435
283,21,0.06930036070312748
283,22,0.0953979024413332
283,23,0.09802945911356688
284,0,0.039197578951157
284,1,0.03334454863200988
284,2,0.05507263251664082
284,3,0.04919473842168602
284,4,0.051919059565048525
284,5,0.0665981833776916
284,6,0.0430226945116146
284,7,0.05457124001819943
284,8,0.06973532646423955
284,9,0.06910501503338795
284,10,0.08279087421540138
284,11,0.03532352532974398
284,12,0.036712506697295096
284,13,0.036083938658902
284,14,0.031148302290431775
284,15,0.0127457408565485
284,16,0.0058195800135274
284,17,0.0066384151037161
284,18,0.0090156412274806
284,19,0.002038667076023067
284,20,0.014216429440312333
284,21,0.0180444622434794
284,22,0.0497069761188266
284,23,0.03921317318425083
285,0,0.022589687862580476
285,1,0.02313838792216564
285,2,0.03018687089257196
285,3,0.04302248890502512
285,4,0.023584765730488275
285,5,0.02282922508371995
285,6,0.02610699656253085
285,7,0.0233191817368748
285,8,0.018644228066933426
285,9,0.010442317608976475
285,10,0.007734892721634
285,11,0.0189930728871422
285,12,0.0059397147573877
285,13,0.014708991762682224
285,14,0.005732734861008966
285,15,2.967152280047076e-05
285,20,0.0046082155819412995
285,21,0.02247306784023325
285,22,0.03378481717671908
285,23,0.0261286721409082
286,0,0.03612651473506154
286,1,0.03421066843485731
286,2,0.043724170103978874
286,3,0.061319956256207425
286,4,0.06613033027217925
286,5,0.0671379689979547
286,6,0.0639539518578483
286,7,0.04050092745099933
286,8,0.04932617315614035
286,9,0.030390634658591802
286,10,0.03452697658139488
286,11,0.03330864244332995
286,12,0.0300605793917375
286,13,0.037029510398505425
286,14,0.009130909634974366
286,15,0.010722997567895725
286,16,0.013542128506811451
286,17,0.0041593905462883
286,19,0.0122363328023452
286,20,0.012706193743528575
286,21,0.029669213007258152
286,22,0.0643736373258947
286,23,0.05069282818761728
287,0,0.07566208944824837
287,1,0.08997954943691384
287,2,0.07690759777609887
287,3,0.09872099882459763
287,4,0.11001542728423144
287,5,0.09071128501773701
287,6,0.0722526097006113
287,7,0.08511878858409988
287,8,0.08813140189893183
287,9,0.06907213060220672
287,10,0.05619560585472427
287,11,0.0648146466900448
287,12,0.0443040640894794
287,13,0.0524511012692856
287,14,0.02741780466338995
287,15,0.02635207281255995
287,16,0.029379729090216865
287,17,0.009218074494545767
287,18,0.016517637238113073
287,19,0.02200718276388365
287,20,0.021608428401558
287,21,0.056355853875207626
287,22,0.0827840189641186
287,23,0.10145786876302243
288,0,0.04834869831073432
288,1,0.05073679029995819
288,2,0.050179122644790616
288,3,0.053521225100098976
288,4,0.06730545701164514
288,5,0.06575958478818883
288,6,0.0610716215353794
288,7,0.0421339406969854
288,8,0.048188387318862255
288,9,0.03454174723804785
288,10,0.0271255777844515
288,11,0.0338380361996594
288,12,0.015272172546620524
288,13,0.0122466895569684
288,14,0.014258836516098166
288,15,0.012497443840277225
288,16,0.0068659121977421
288,17,0.0021481396569407
288,19,0.0001311343054554
288,20,0.00640341812980545
288,21,0.043809006946694075
288,22,0.059123688089089826
288,23,0.060574465731914474
289,0,0.19549306372937555
289,1,0.21474938725777176
289,2,0.1938570746019302
289,3,0.1827469723177707
289,4,0.20449529185032192
289,5,0.17776190576779596
289,6,0.18051720374534982
289,7,0.2010623343640113
289,8,0.1775652206381318
289,9,0.14859241846940469
289,10,0.1964788627048837
289,11,0.19101569463205353
289,12,0.13816810581367758
289,13,0.1620475651484275
289,14,0.14898973445588357
289,15,0.11982345509587095
289,16,0.055483537863212376
289,17,0.05195130018186455
289,18,0.026854358298101975
289,19,0.0283185530416569
289,20,0.038217295526909445
289,21,0.041931252269988145
289,22,0.12458362034190337
289,23,0.19829614753648667
290,0,0.0407618205079711
290,1,0.05192302698227474
290,2,0.02890155820994092
290,3,0.01411092510111765
290,4,0.02509683426602335
290,5,0.023947532914865677
290,6,0.033938181990416524
290,7,0.03378772180526213
290,8,0.025333431054065554
290,9,0.03621566769264462
290,10,0.0243610417150178
290,11,0.01505068209327425
290,12,0.00541848749811615
290,13,0.0067336886972445
290,14,0.010948108066236575
290,15,0.008696334592771825
290,16,0.0025333515862971502
290,21,0.00792815504142875
290,22,0.0149475152737724
290,23,0.039671552598524853
291,0,0.25577096158159923
291,1,0.24843711089188608
291,2,0.17821176193292082
291,3,0.1866455859880357
291,4,0.24894130705738765
291,5,0.32496196623717527
291,6,0.3954542786603352
291,7,0.504989882073175
291,8,0.5374779097060729
291,9,0.6854905735157333
291,10,0.6716304089264786
291,11,0.746719174949477
291,12,0.7710798285618489
291,13,1.0
291,14,0.5268454421612319
291,15,0.2687033251935869
291,16,0.19194627602901274
291,17,0.06892448865407161
291,18,0.0468417306403611
291,19,0.0614734914334705
291,20,0.1016309994730929
291,21,0.1232457325501312
291,22,0.21669185158488175
291,23,0.3152259419249679
292,1,0.0034726129002714
292,9,0.0008838935646702
293,0,0.05101517854299835
293,1,0.05500202722350093
293,2,0.039160539820617325
293,3,0.0238986742131703
293,4,0.03686775785234117
293,5,0.04343587923757328
293,6,0.03332446484668758
293,7,0.0475783728750685
293,8,0.039522143119486076
293,9,0.0235217448538745
293,10,0.03033155081788262
293,11,0.04587608461296248
293,12,0.029061251759758724
293,13,0.028416327466393526
293,14,0.0290947647876273
293,15,0.022618933624516196
293,16,0.013341356751696933
293,17,0.008307258176513633
293,21,0.01946374189603005
293,22,0.06441555900372845
293,23,0.06990919131239637
294,0,0.01100985642705718
294,1,0.0153864955551815
294,2,0.009076356309288219
294,3,0.038373221536600825
294,4,0.017701077801674674
294,5,0.009859299430906025
294,6,0.0066206073382243
294,7,0.01162126253928805
294,8,0.0109275647239863
294,9,0.0064493992135233
294,10,0.0243189969372737
294,11,0.0054847221304007
294,12,0.0106150202879596
294,15,0.0001632458534955
294,22,0.007902203993852526
294,23,0.007265031312429033
295,0,0.018129800335187733
295,1,0.008140956484434915
295,2,0.0013600826211916
295,4,0.0016170380758675333
295,5,0.0014884756264422
295,6,0.00246042071882305
295,7,0.012430953026410034
295,8,0.0054120731639136005
295,9,0.0042993253843456505
295,10,0.010736307464023834
295,11,0.00374500395288425
295,13,0.005953733389607234
295,22,0.00563017905150135
295,23,0.01830938935439343
296,0,0.025226059646801583
296,1,0.01776173631585931
296,2,0.00681836845627468
296,3,0.018497327557000225
296,4,0.011522914933935525
296,5,0.015696980120078127
296,6,0.006645399774113734
296,7,0.004876441167183634
296,8,0.010584725410248401
296,9,0.0094099569246813
296,10,0.010102250104577234
296,11,0.0180173552212269
296,21,0.00755003475044605
296,22,0.023251751334701427
296,23,0.043778399317831646
297,0,0.12938264278600214
297,1,0.13638635981430425
297,2,0.07652194593058348
297,3,0.09446339455711167
297,4,0.13282311041681802
297,5,0.16991476382810128
297,6,0.16598333912830884
297,7,0.17073438271513278
297,8,0.17106837711586337
297,9,0.18928256576884234
297,10,0.20245616225723442
297,11,0.18318472644972184
297,12,0.25078802916200527
297,13,0.37706459897125155
297,14,0.16702628688100155
297,15,0.06059625446484997
297,16,0.06512058626783715
297,17,0.06111761987988735
297,18,0.043056512994384746
297,19,0.023338991658161848
297,20,0.023567303662517525
297,21,0.04552994240090495
297,22,0.09838881953568646
297,23,0.13209954711595187
298,0,0.11782359147934465
298,1,0.13804007473594057
298,2,0.0982355901970893
298,3,0.08702255988657587
298,4,0.10225026525383275
298,5,0.11194764887573308
298,6,0.10064456748046133
298,7,0.1099545051074792
298,8,0.08589395494603683
298,9,0.11332856268998223
298,10,0.10764368909932963
298,11,0.08266794224294549
298,12,0.1022086923680094
298,13,0.08505110248655368
298,14,0.09668906519882631
298,15,0.05788891808359743
298,16,0.0356190090787344
298,17,0.0176851348809767
298,18,0.013842568465065099
298,19,0.0121955037439292
298,20,0.05777480682927425
298,21,0.11341813375398835
298,22,0.10677685202780242
298,23,0.1479468500466769
299,0,0.24185911961034834
299,1,0.2943323054364153
299,2,0.25700199119996536
299,3,0.25456662905996585
299,4,0.24253700971217032
299,5,0.21566270587607167
299,6,0.20978303342037014
299,7,0.21199274949202182
299,8,0.24849917536803945
299,9,0.26369598075319717
299,10,0.23477854478264829
299,11,0.22479382842628198
299,12,0.20119683640287403
299,13,0.14072488513798742
299,14,0.14078018210671983
299,15,0.09938189137341542
299,16,0.057014408632817926
299,17,0.0529369154121934
299,18,0.018047174324964076
299,19,0.0355224900258756
299,20,0.04256663942942405
299,21,0.12745568731606904
299,22,0.23051674412566237
299,23,0.42615950438512484
300,0,0.19344266984821373
300,1,0.17581067061933722
300,2,0.19865033036301988
300,3,0.1830175201953751
300,4,0.21147034340198606
300,5,0.18154794667742424
300,6,0.1759742914966961
300,7,0.15681047634642722
300,8,0.15075511266681263
300,9,0.15060896300012666
300,10,0.1379753807009996
300,11,0.11197066267977883
300,12,0.11902999186688465
300,13,0.1115282255382681
300,14,0.1148699854999404
300,15,0.0824980409949552
300,16,0.037194825271614676
300,17,0.020164379885225826
300,18,0.025441112284934952
300,19,0.03319915593980707
300,20,0.03131729756999373
300,21,0.10732254680512965
300,22,0.2346231879865549
300,23,0.28262315797173804
301,0,0.03220861936000425
301,1,0.05169024023621802
301,2,0.04377614458051634
301,3,0.04342317524313792
301,4,0.0483858069889727
301,5,0.04797391967701682
301,6,0.0437465980833847
301,7,0.0405887436381328
301,8,0.04288296892734128
301,9,0.053085679850059776
301,10,0.02541653607908315
301,11,0.020572930262421553
301,12,0.018643910788441527
301,13,0.02583916542840215
301,14,0.02789347226446615
301,15,0.013573012429396226
301,16,0.013635418131487425
301,17,0.004038601521336566
301,18,0.0008965287816699334
301,20,0.0092385051446829
301,21,0.015630878102888227
301,22,0.047300840607452446
301,23,0.07041254636092917
302,0,0.057964210017759255
302,1,0.06178797194251982
302,2,0.039206434897144135
302,3,0.011403216606880175
302,4,0.01311126074381985
302,5,0.0266876622107306
302,6,0.0370805248083719
302,7,0.01833186456308495
302,8,0.017508023181014576
302,9,0.022237102854834302
302,10,0.03786837552271015
302,11,0.015449027940095124
302,12,0.015806615801522875
302,13,0.019571731240108674
302,14,0.017629546004560476
302,15,0.009373247201546076
302,16,0.0036423189043026335
302,17,0.0006862657609859501
302,18,0.0023408547689389
302,20,0.0071073360674988005
302,21,0.01270776268453015
302,22,0.03309227042396246
302,23,0.03881624223051587
303,0,0.16632610541976445
303,1,0.15907981097852542
303,2,0.17010790857668484
303,3,0.1615058507311172
303,4,0.19987322060476514
303,5,0.1538038549940865
303,6,0.15624692167884988
303,7,0.20071024111070207
303,8,0.1709859146124988
303,9,0.17174788455293016
303,10,0.1649653415335116
303,11,0.16989897676335283
303,12,0.12773548670283164
303,13,0.169299575238569
303,14,0.1222181309123358
303,15,0.11151364593772098
303,16,0.09600348003785494
303,17,0.056508204877808825
303,18,0.05218874934951565
303,19,0.08746415649914227
303,20,0.11922249371711185
303,21,0.18638780863597793
303,22,0.21606759405129697
303,23,0.22121397609471832
304,0,0.076448450696365
304,1,0.0641581951835789
304,2,0.04097743831381784
304,3,0.06000013467582585
304,4,0.06803456510202463
304,5,0.06546400772361405
304,6,0.0859860184671349
304,7,0.04640556120409288
304,8,0.04966799768087357
304,9,0.05568833691737775
304,10,0.058769189292478374
304,11,0.05140144550464418
304,12,0.05611489439883718
304,13,0.048679408028441326
304,14,0.052982107416892396
304,15,0.030777369277911026
304,16,0.02254160540072595
304,17,0.0097989074653934
304,18,0.0332116107047747
304,19,0.0241559898044474
304,20,0.03482696437825617
304,21,0.07241398040641323
304,22,0.09694387525607102
304,23,0.11822311110124557
305,0,0.03144748453966727
305,1,0.05440538909015285
305,2,0.04671974497341572
305,3,0.0171345450663885
305,4,0.0265411730397004
305,5,0.04185023923005385
305,6,0.03435325358732243
305,7,0.04394412241891705
305,8,0.0426114955128633
305,9,0.042975914258524026
305,10,0.03323752691401183
305,11,0.026250120015284824
305,12,0.03178447349981847
305,13,0.030500170869226774
305,14,0.0125964222001755
305,15,0.009292532375843276
305,16,9.93452314131178e-05
305,17,0.00647353337436805
305,18,0.0068658445269269
305,21,0.020320118596901235
305,22,0.058102265953548025
305,23,0.0456444370250714
306,0,0.022937190020132822
306,1,0.002904104145249933
306,2,0.009012847720526625
306,3,0.0085527580479065
306,4,0.0037319767756283
306,5,0.0009422146754597
306,6,0.005197984583534233
306,7,0.0096149152965861
306,9,0.0028344932943406
306,10,0.008484008581853332
306,21,0.0016473749030115
306,22,0.0078457540661117
306,23,0.0042561256472026
307,0,0.02026607479233845
307,1,0.024150038209150862
307,2,0.013123883380118339
307,3,0.01826160551066677
307,4,0.0170617517451947
307,5,0.024781600760927
307,6,0.019987794921294225
307,7,0.01108788608398025
307,8,0.013380859379962525
307,9,0.014217322822067925
307,10,0.02242811456704625
307,11,0.0127863501844023
307,12,0.00283143361508125
307,13,0.01611022368207945
307,14,0.0046278398825349
307,15,0.0053521529909808
307,16,0.0031381329994346
307,20,0.0021691064938214
307,21,0.009597791489461566
307,22,0.027099485026174874
307,23,0.019985794491422074
308,0,0.01934671787774518
308,1,0.013528470398717558
308,2,0.014277483387592799
308,3,0.0041994138189125
308,4,0.006599413526257966
308,5,0.0061515233970493
308,6,0.006516658463063
308,7,0.0026742091111829
308,8,0.0049604137187789004
308,10,0.006244535740772875
308,11,0.0144329500818947
308,12,0.006405012152468433
308,13,0.0020767102584602
308,14,0.0059322166007374
308,21,0.003865121483381067
308,22,0.01410316441374585
308,23,0.0167593806923623
309,0,0.0137513019281794
309,1,0.027736407457566826
309,2,0.03173359421907198
309,3,0.030734262622816474
309,4,0.047417542284465874
309,5,0.030054297835565926
309,6,0.04076744174700142
309,7,0.03492108153689185
309,8,0.03413970073750905
309,9,0.03600014578830528
309,10,0.028236175045023626
309,11,0.02568591064218825
309,12,0.016906653371538648
309,13,0.01383602373879555
309,14,0.0074278349271398
309,15,0.0038985653022886
309,16,0.007753824623912067
309,20,0.0041718366439592
309,21,0.025076237661851436
309,22,0.020052931146769523
309,23,0.02563061208849055
310,0,0.013652784415268156
310,1,0.0138634591057707
310,2,0.0172032967308202
310,3,0.009106719197851776
310,4,0.020793767120818967
310,5,0.01234791094704985
310,6,0.012150447607429768
310,7,0.020713904622572426
310,8,0.0051502596917118
310,9,0.016817579047701234
310,10,0.01260730573485465
310,11,0.0027755773851524334
310,12,0.0071349969207965
310,13,0.009120933856969134
310,14,0.00225753491980495
310,21,0.0134172033486753
310,22,0.0075163116770305
310,23,0.019315565023456327
311,0,0.0051642902921856665
311,1,0.007261767368056725
311,2,0.0033042389899068
311,3,0.0016243345499512
311,5,0.00406018835219895
311,9,0.0017021427580548
311,22,0.0027408603175536
311,23,0.006020721210780375
312,0,0.02502417119640853
312,1,0.00743711364773035
312,2,0.01905054677446766
312,3,0.0152241963631103
312,4,0.029917257579055875
312,5,0.025160712294367574
312,6,0.020538869589875677
312,7,0.010736530994096924
312,8,0.011359771750419233
312,9,0.013986245497978327
312,10,0.009331103438302625
312,11,0.006014189722807
312,12,0.017843860901692273
312,13,0.007861458208551
312,14,0.004384466727034333
312,15,0.005098769784939234
312,16,0.004103560297581367
312,21,0.023715954810763468
312,22,0.014953179510158975
312,23,0.028500214786988474
313,0,0.03379549738005735
313,1,0.02299801233875399
313,2,0.0282772117658517
313,3,0.02078729943373365
313,4,0.027065987149803426
313,5,0.03346904726241352
313,6,0.0376305312602675
313,7,0.0230054251418537
313,8,0.023314919681067976
313,9,0.016632202993812524
313,10,0.01517723668176005
313,11,0.021615147661821026
313,12,0.01900801794303075
313,13,0.012337088577855199
313,14,0.014029910357250725
313,15,0.014334246096681349
313,16,0.009256472241148799
313,19,0.00099996595510315
313,20,0.0039567485428949
313,21,0.019143121259157698
313,22,0.03729087802549245
313,23,0.04531570949918803
314,0,0.2386084075194386
314,1,0.2285638408629265
314,2,0.20340155038350094
314,3,0.18927881856072926
314,4,0.23595399008186674
314,5,0.3155062314329561
314,6,0.3184887584656144
314,7,0.3071230243504473
314,8,0.3169925434464402
314,9,0.3023953755355585
314,10,0.2523880258161103
314,11,0.24715354333651435
314,12,0.254805098462519
314,13,0.3961013547693266
314,14,0.3598838630643846
314,15,0.23326578431382555
314,16,0.18288226645549394
314,17,0.13172578779653754
314,18,0.09431040696149309
314,19,0.0980337366043019
314,20,0.11042562117244778
314,21,0.09512765064350545
314,22,0.16325119353542908
314,23,0.22695986249204445
315,0,0.0668960847800683
315,1,0.08165066188660212
315,2,0.07032897826737253
315,3,0.09868987028130875
315,4,0.07493030316406545
315,5,0.07048911900211895
315,6,0.04785441421593575
315,7,0.05249535386704605
315,8,0.03494988489750555
315,9,0.0323790679629518
315,10,0.05096463906885965
315,11,0.03586568524695807
315,12,0.039412063443686404
315,13,0.04527423302615245
315,14,0.04673445190787945
315,15,0.0390971906742836
315,16,0.021939786782178575
315,17,0.0140611406581089
315,18,0.006095140458259767
315,19,0.0073298860121514655
315,20,0.0101862570440423
315,21,0.03350710774344855
315,22,0.06188235649329885
315,23,0.06619427862549307
316,0,0.5350816555410567
316,1,0.5009454220271922
316,2,0.3588008860106225
316,3,0.2761609378443473
316,4,0.2987631671131398
316,5,0.5833518718850756
316,6,0.5052497996527451
316,7,0.6086003790701511
316,8,0.7033151675471311
316,9,0.5012664893761745
316,10,0.44326987594428136
316,11,0.46288021043675553
316,12,0.5066917261466022
316,13,0.8490822578148547
316,14,0.6968225466478286
316,15,0.5743674919972871
316,16,0.5043623621523387
316,17,0.4413042471473583
316,18,0.1991223726410256
316,19,0.24162332294901492
316,20,0.24142308148100639
316,21,0.18124872249340931
316,22,0.30353977372748353
316,23,0.6129785385738684
317,0,0.018273144992192552
317,1,0.015406989861325788
317,2,0.013678401874406934
317,3,0.010924088481525776
317,4,0.016922852410118275
317,5,0.024477057642600598
317,6,0.02304181064508625
317,7,0.028008764162130977
317,8,0.021881856935910424
317,9,0.015299889249041734
317,10,0.0431746478266055
317,11,0.027271958434481776
317,12,0.0145504822573386
317,13,0.020673302133988103
317,14,0.03350189699445717
317,15,0.02597572278767375
317,16,0.04696373252489095
317,17,0.0141802212575332
317,21,0.0005900556277028
317,22,0.000185229742716
317,23,0.008993658852614349
318,0,0.0005587391139889
318,1,0.0004313135990354
319,0,0.29188661554632356
319,1,0.22055163804493516
319,2,0.13378821804536792
319,3,0.19940620806516263
319,4,0.41473109072695796
319,5,0.36006242625377705
319,6,0.1921266929379854
319,7,0.2878476641435581
